,product_id,name,product_sub_category_id,id
390,52355, Токоферола ацетат капс.мг №,438,2736314 263 101
391,101994," Клексан р-р д/инъекций мг ,мл шпр. №",738,2552690 2064 170
392,23322, Нью Лайф Бинт марл мед н/стер м х см уп N/СТМ,671,2317467 310 154
393,112688, Тримедат таб. мг № ,595,123794 328 135
394,76516," Клексан р-р д/инъекций мг ,мл шпр. №",738,299969 600 170
395,73491, Кетонал термо пластырь разогревающий №,648,580100 270 148
396,92732, Эналаприл таб.мг №,738,2738794 263 170
397,162937, ТераФлю от гриппа и простуды пор.д/приг.р-ра д/приема внутрь Лимон №,696,760612 863 162
398,144262, Кетонал р-р для в/в и в/м введ.мг/мл амп. мл №,397,1951654 1106 90
399,79704, Аэртал пор.д/сусп.д/приема внутрь мг г пак.№,647,748439 501 148
400,149808, Диоксидин р-р д/и .% амп мл N,706,1235464 600 163
401,75134, Перекись водорода р-р наружн. % фл.полимерн. мл,404,2374814 346 93
402,223250, Медхелп подгузники для взрослых р.L №,750,2536727 653 175
403,37116, Дюфалак сироп пак.  мл. №,598,2737697 995 135
404,134235, Цераксон р-р д/приема внутрь  мг/мл фл.  мл,638,970674 322 146
405,27458," Физиотенз таб.п.п.о.,мг №",738,388991 57 170
406,138859, Магний-Диаспорал  гран.д/пригот.р-ра д/приема внутрь мг № пакет,437,293304 330 101
407,165919," Шприц одноразовый мл -компонентный с иглой ,хмм №",762,432056 350 176
408,73054, Меновазин жидк фл мл N,399,2738640 310 90
409,359964, PL Бинт эластичный трубчатый см х см №,671,2654149 601 154
410,84887, Система для переливания инфузионных растворов уп N,450,930173 324 105
411,41385, PL Пеленка для взрослых Нормал  х см №,711,2083702 863 165
412,65805, Губка гемостатическая коллагеновая хсм N,669,1006083 281 154
413,105305, Эналаприл таб.мг №,738,2721345 278 170
414,153544, Катетер Игла-Бабочка д/вливания в малые вены G,760,179435 268 176
415,75753, Бинт марл мед стер м х см уп N,671,1006083 281 154
416,23485, Милдронат р-р д/и % амп мл N,634,1021194 144 146
417,98935, Тулип табл. п.о.  мг. №,685,1184485 1106 160
418,142944, Валериана [настойка фл мл] N,633,425200 349 146
419,154824, Система для переливания инфузионных растворов уп N,761,2634349 311 176
420,55191, Имудон таб.д/рассас.№,581,2234946 899 130
421,52919, Борная кислота р-р спирт % фл мл N,404,578494 325 93
422,43778, Лозап таб. п.п.о. мг №,738,735461 656 170
423,95208, Тиамина хлорид р-р д/и % амп мл N,438,594195 832 101
424,163367, Розувастатин таб.п.п.о.мг №,738,2739361 995 170
425,60832, Нейробион табл. п.о. N,438,574297 346 101
426,59953, №,759,2325131 869 176
427,67609, Панкреатин таб.п.о.кишечнораств.  ЕД №,595,998371 151 135
428,35156, Биовестин раствор мл №,600,2038459 242 135
429,107920," Тиогамма ,% р-р д/и  мл фл. №",596,1073133 268 135
430,93193, Катетер Игла-Бабочка д/вливания в малые вены G,760,1001594 850 176
431,71944, Эвкалипта настойка жидк фл мл N,613,254660 326 140
432,141925, Левемир ФлексПен р-р п/к ЕД/мл мл № шприц-ручка,461,2015648 311 108
433,42282, Фуросемид тб .г N,735,413860 263 170
434,193537, Лецитин гранулированный г,815,578961 313 185
435,113613, Максиколд Рино Малина пор.д/приг.р-ра д/приема внутрь пак.г №,703,834853 869 162
436,97395, Флуоксетин капс мг N,635,210010 310 146
437,82367, Детралекс таб.п.п.о.мг №,736,735019 501 170
438,39742, Урсосан капс.мг №,596,1216265 860 135
439,92622, Фосфоглив капс.№,596,2737908 327 135
440,67879," Фраксипарин р-р для п/к введ.МЕ шприц ,мл №",738,1241713 2062 170
441,156355, PL Гематоген витаминизированный г,433,2559360 320 101
442,165022, Торвакард таб.п.п.о.мг №,685,2737847 866 160
443,163607," РусВиск р-р д/в/с введ. вязкоэластич.,% мл № шприц",646,305053 331 148
444,102814, Капотен тб мг N,738,823316 501 170
445,86997,nan,674,332566 849 154
446,137591," Моксонитекс таб.п.п.о.,мг №",738,907979 899 170
447,162355," Туджео СолоСтар р-р для п/к введ.Ед/мл шприц -ручка ,мл №",461,2338405 51 108
448,121074, Артро-Актив крем-бальзам  гр./гр.,718,403403 351 166
449,60508, Леспефрил р-р д/приема внутрь фл. мл,628,46290 160 144
450,224776, Медхелп подгузники для взрослых р.M №,750,853247 857 175
451,75311, Диоксидин р-р д/и % амп мл N,706,244144 144 163
452,119543, Гидрокортизоновая мазь % туба г N,648,194833 346 148
453,141598, Глицерин жидк г фл N,467,2736219 274 110
454,94106,nan,414,431680 848 97
455,91621, PL Напальчник медицинский латексный №,675,806298 1167 155
456,131815, PL Аскорбинка с сахаром таб. Лимон №,429,817681 349 101
457,120798, Рисполепт тб п/о  мг №,637,2705324 513 146
458,160595, Ацикловир мазь д/наружн.прим.% туба г №,705,653614 267 162
459,139965, Пустырник [настойка фл мл] N,613,2739825 311 140
460,39139, Натрия хлорид .% р-р д/инфуз фл мл №,720,1219226 274 166
461,156417, PL Гематоген с витамином С г,433,321485 606 101
462,50236, Шприц одноразовый SF Medical -комп.мл №/СТМ,762,739512 914 176
463,113857, Синафлан мазь .% туба г N,467,113055 268 110
464,58500, Бинт марл мед н/стер м х см инд.уп N,671,79532 348 154
465,164334, Бинт марл мед стер м х см уп N,671,428085 324 154
466,122584, Напальчник медицинский №,675,901799 279 155
467,122386, Хна Иранская натуральная г,479,2737641 1566 112
468,60300, Л-тироксин  Берлин Хеми табл.  мкг №,458,370939 608 108
469,125414," Ксилометазолин-СОЛОфарм капли наз. , %  мл.",701,277387 265 162
470,111695, Катетер Игла-Бабочка д/вливания в малые вены G,760,655270 351 176
471,156136,nan,414,1005787 278 97
472,53738, Троксерутин гель д/наружн.прим.% туба г №,718,2003476 347 166
473,349889, PL Бинт марл мед стер м х см уп №,671,2654149 601 154
474,123590, Полынь настойка фл.мл,617,648715 1142 140
475,31118, Темпалгин таб.п.п.о.№,397,2472862 848 90
476,53488, Банеоцин пор. наружн.  гр.,403,2701897 2138 92
477,57912, ВМ Система для переливания инфузионных растворов с пластиковым шипом и иглой G уп N ,761,163542 323 176
478,135095, Бинт марл мед н/стер м х см инд.уп N,671,91404 851 154
479,89991, Фуросемид тб .г N,735,244848 331 170
480,61757, Бинт марл мед стер м х см уп N,671,642725 316 154
481,33379, PL Соль для ванн морская кг,484,1038889 137 114
482,97855," Цефтриаксон пор.д/р-ра в/в, в/м фл./пачка г",403,2673603 2011 92
483,98168, таб.№,700,423194 321 162
484,49801, Пластырь перцовый см х см уп N,648,1030332 279 148
485,88595, Гомеовокс драже гомеопат. №,456,2568997 271 107
486,132931," Дексаметазон таб.,мг №",459,386371 2114 108
487,83738, Мумие Золотое алтайское очищенное таб.мг №,441,2526132 2095 101
488,111644, Валериана [экстракт тб п/об мг] N,-1,2038588 2156 -1
489,43734, Глюкофаж Лонг таб.пролонг.действ.г №,462,1210778 322 108
490,151589, Йода р-р спирт % фл мл N,404,522552 330 93
491,133041, Эналаприл таб.мг № блистер Renewal,738,1117208 307 170
492,92077, Гипотиазид тб мг N,735,1117208 307 170
493,131840, Плавикс табл. п.п.о. мг N,738,309066 344 170
494,35255, Цианокобаламин р-р д/и мкг амп мл N,441,1126472 277 101
495,108061, Немозол сусп. д/приема внутрь мг/мл фл. мл,659,1189790 137 151
496,133156, Пентовит таб.п.о.№,438,76093 323 101
